customer,total_items,discount%,Food%,Fresh%,Drinks%,Home%,Beauty%,Health%,Baby%,Pets%,number_orders,label,class
6345,9.0,1.81,12.9,0.0,82.87,4.22,0.0,0.0,0.0,0.0,1.0,6,pets_lovers
6346,25.5,0.0,45.5975,1.665,50.42,1.1025,1.2125,0.0,0.0,0.0,4.0,1,drink_buyers
6347,18.0,0.0,47.79,0.0,25.25,26.96,0.0,0.0,0.0,0.0,1.0,1,drink_buyers
6348,54.0,5.74,17.71,5.26,40.11,28.38,8.53,0.0,0.0,0.0,1.0,1,drink_buyers
6349,18.0,16.44,9.56,0.0,83.94,6.5,0.0,0.0,0.0,0.0,1.0,6,pets_lovers
6350,46.333333333333336,3.3733333333333335,2.84,0.0,18.983333333333334,6.3566666666666665,5.716666666666666,0.0,66.10666666666667,0.0,3.0,2,Loyal_customers
6351,44.0,0.71,29.642000000000003,42.644,18.357999999999997,8.208,1.1480000000000001,0.0,0.0,0.0,5.0,4,Beauty_buyers
6352,47.333333333333336,5.048333333333334,14.991666666666667,0.0,63.306666666666665,18.515,3.185,0.0,0.0,0.0,6.0,6,pets_lovers
6353,34.0,82.14500000000001,83.88,0.0,3.955,1.4,0.0,0.0,10.77,0.0,2.0,5,new_parents
6354,19.5,1.775,27.48,0.0,3.12,0.0,22.895,0.0,46.5,0.0,2.0,2,Loyal_customers
6355,1.0,9.64,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,8,health_conscious
6356,64.0,77.48,82.0,8.66,5.72,3.62,0.0,0.0,0.0,0.0,1.0,5,new_parents
6357,16.333333333333332,3.8800000000000003,17.41,5.786666666666666,51.01,14.63,1.6500000000000001,0.0,0.0,9.51,3.0,6,pets_lovers
6358,79.0,84.41,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
6359,24.5,8.110000000000001,3.855,2.295,21.93,10.07,13.875,0.0,47.97,0.0,2.0,2,Loyal_customers
6360,18.0,0.0,0.0,0.0,90.12,9.88,0.0,0.0,0.0,0.0,1.0,6,pets_lovers
6361,8.0,25.09,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
6362,61.0,68.71,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
6363,40.5,6.595000000000001,41.885,2.7800000000000002,34.15,16.384999999999998,4.795,0.0,0.0,0.0,2.0,1,drink_buyers
6364,47.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
6365,67.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
6366,25.0,2.91,91.39,0.0,0.0,8.61,0.0,0.0,0.0,0.0,2.0,1,drink_buyers
6367,28.0,5.27,36.379999999999995,23.319999999999997,18.72,12.323333333333332,7.8566666666666665,0.0,0.0,1.4100000000000001,3.0,1,drink_buyers
6368,16.0,14.23,38.43,0.0,33.48,0.0,0.0,28.09,0.0,0.0,1.0,0,home_products
6369,38.0,7.28,21.017500000000002,40.8975,19.775,3.215,4.13,0.0,10.969999999999999,0.0,4.0,4,Beauty_buyers
6370,33.44444444444444,3.56,20.594444444444445,27.353333333333335,11.763333333333334,6.4255555555555555,5.664444444444444,1.4977777777777779,26.702222222222222,0.0,9.0,7,fresh_regulars
6371,49.5,1.39,21.505,55.55,11.495,10.67,0.78,0.0,0.0,0.0,2.0,4,Beauty_buyers
6372,5.333333333333333,3.393333333333333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3.0,2,Loyal_customers
6373,6.0,0.0,0.0,0.0,0.0,0.0,7.74,0.0,92.26,0.0,1.0,2,Loyal_customers
6374,7.75,11.155000000000001,0.0,0.0,0.9925,17.11,17.3875,0.0,64.50999999999999,0.0,4.0,2,Loyal_customers
6375,29.0,65.63,91.96,0.0,8.04,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
6376,31.5,6.808000000000002,28.740000000000002,14.435999999999998,15.200000000000003,16.275,0.471,0.141,24.735999999999997,0.0,10.0,7,fresh_regulars
6377,39.333333333333336,2.5533333333333332,41.46333333333334,0.0,32.86666666666667,17.150000000000002,3.2733333333333334,0.0,0.0,5.256666666666667,3.0,1,drink_buyers
6378,20.0,6.006666666666667,19.69333333333333,26.573333333333334,50.43,3.3033333333333332,0.0,0.0,0.0,0.0,3.0,6,pets_lovers
6379,64.0,9.326666666666666,21.643333333333334,0.45999999999999996,21.7,54.14333333333334,2.0566666666666666,0.0,0.0,0.0,3.0,3,discount_customers
6380,23.428571428571427,1.0799999999999998,11.145714285714286,11.40857142857143,23.782857142857143,4.4714285714285715,4.984285714285714,0.0,44.20857142857143,0.0,7.0,2,Loyal_customers
6381,25.0,10.1,25.83,4.87,24.465,23.075000000000003,15.98,0.0,0.0,5.785,2.0,1,drink_buyers
6382,50.0,22.36,1.34,23.06,57.96,1.71,15.93,0.0,0.0,0.0,1.0,6,pets_lovers
6383,32.57142857142857,1.2114285714285715,19.22857142857143,45.26428571428571,25.0,6.317142857142857,4.191428571428571,0.0,0.0,0.0,7.0,4,Beauty_buyers
6384,33.0,9.74,40.01,17.38,15.4,3.37,6.38,17.46,0.0,0.0,1.0,1,drink_buyers
6385,50.25,4.355833333333334,18.82916666666667,29.930833333333336,24.215833333333332,18.401666666666667,8.575833333333332,0.0,0.049999999999999996,0.0,12.0,7,fresh_regulars
6386,51.0,3.5,26.9,42.32,17.06,9.49,2.13,0.0,2.1,0.0,1.0,4,Beauty_buyers
6387,41.25,3.7375,17.75,13.067499999999999,52.3,12.075,4.807499999999999,0.0,0.0,0.0,4.0,6,pets_lovers
6389,79.0,1.57,9.01,39.16,14.0,22.69,6.3,0.0,0.0,8.84,1.0,4,Beauty_buyers
6390,63.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
6391,23.0,13.26,0.0,2.15,34.9,53.14,5.02,4.79,0.0,0.0,1.0,3,discount_customers
6393,50.0,24.87,8.33,5.76,9.09,56.87,19.96,0.0,0.0,0.0,1.0,3,discount_customers
6394,3.0,0.775,0.0,0.0,7.775,2.4575,7.4025,0.0,82.3675,0.0,4.0,2,Loyal_customers
6395,16.0,0.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,drink_buyers
6396,29.0,0.0,45.09,27.31,9.03,18.56,0.0,0.0,0.0,0.0,1.0,1,drink_buyers
6397,11.75,2.8125,2.6799999999999997,0.0,7.5575,1.46,0.0,0.0,88.305,0.0,4.0,2,Loyal_customers
6398,48.5,7.3475,26.66,2.6799999999999997,34.449999999999996,28.2525,7.96,0.0,0.0,0.0,4.0,1,drink_buyers
6399,33.25,6.5825000000000005,11.0725,45.42,11.655,10.610000000000001,1.3375,0.0,19.905,0.0,4.0,4,Beauty_buyers
6400,27.0,6.64,10.65,14.87,59.29,0.0,0.0,0.0,0.0,15.19,1.0,6,pets_lovers
6401,32.25,15.66,16.685,20.0825,16.8075,23.1,5.8100000000000005,0.0,0.0,17.5175,4.0,1,drink_buyers
6402,3.0,28.89,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
6403,31.8,5.802000000000001,26.682,7.9079999999999995,20.82,37.18399999999999,7.046000000000001,0.0,0.364,0.0,5.0,1,drink_buyers
6404,26.5,0.5800000000000001,12.1775,69.5275,9.035,7.825,0.985,0.45,0.0,0.0,4.0,4,Beauty_buyers
6405,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,2,Loyal_customers
6406,40.0,0.93,21.83,0.0,11.53,13.18,9.21,7.48,36.78,0.0,1.0,1,drink_buyers
6407,16.0,5.510000000000001,3.8766666666666665,27.74666666666667,59.446666666666665,1.38,2.3866666666666667,0.0,0.0,5.17,3.0,6,pets_lovers
6408,38.0,5.1675,40.9,16.74,7.1499999999999995,17.4025,8.145,1.17,0.0,8.5,4.0,1,drink_buyers
6409,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
6410,58.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
6412,22.0,12.495000000000001,31.84,0.0,15.760000000000002,52.4,0.0,0.0,0.0,0.0,2.0,3,discount_customers
6413,25.0,6.5,7.0566666666666675,1.4533333333333334,41.86666666666667,10.01,0.0,0.0,39.61666666666667,0.0,3.0,6,pets_lovers
6414,37.2,5.95,45.2,0.0,19.008,19.484,13.751999999999999,2.554,0.0,0.0,5.0,1,drink_buyers
6415,20.0,4.11,29.94,29.18,40.89,0.0,0.0,0.0,0.0,0.0,1.0,1,drink_buyers
6416,62.4,6.382,28.812,28.157999999999998,31.483999999999998,8.23,3.3160000000000003,0.0,0.0,0.0,5.0,4,Beauty_buyers
6417,22.0,3.806666666666667,9.72,0.0,33.42666666666667,10.303333333333333,0.0,0.0,46.55666666666667,0.0,3.0,2,Loyal_customers
6418,20.5,1.436,45.479,0.0,7.095999999999999,9.277,3.3940000000000006,0.0,34.754,0.0,10.0,7,fresh_regulars
6420,10.428571428571429,6.261428571428572,4.841428571428572,0.0,16.397142857142857,23.52285714285714,0.39142857142857146,0.0,54.847142857142856,0.0,7.0,2,Loyal_customers
6421,27.666666666666668,17.55666666666667,25.459999999999997,27.209999999999997,31.169999999999998,6.27,3.546666666666667,5.6433333333333335,0.0,0.7066666666666667,3.0,1,drink_buyers
6422,4.0,0.0,3.856666666666667,0.0,0.0,9.753333333333332,0.0,0.0,86.39333333333332,0.0,3.0,2,Loyal_customers
6423,64.16666666666667,10.425,21.083333333333332,43.83833333333333,19.21833333333333,11.333333333333334,3.6999999999999997,0.8216666666666667,0.0,0.0,6.0,4,Beauty_buyers
6424,38.0,2.2942857142857145,33.17142857142857,48.35000000000001,4.505714285714285,6.708571428571429,2.4857142857142853,0.7214285714285714,0.0,4.057142857142857,7.0,4,Beauty_buyers
6425,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
6426,32.666666666666664,5.483333333333333,8.463333333333333,0.0,14.420000000000002,6.32,18.563333333333333,0.0,50.06,2.1733333333333333,3.0,2,Loyal_customers
6427,45.07692307692308,6.885384615384617,30.73461538461538,20.171538461538464,21.30307692307692,12.792307692307691,13.545384615384616,0.24307692307692308,0.0,1.2084615384615385,13.0,7,fresh_regulars
6428,51.5,4.140000000000001,32.305,22.43,23.89,9.86,10.99,0.525,0.0,0.0,2.0,1,drink_buyers
6429,7.0,23.61,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
6430,35.55555555555556,3.4622222222222225,42.82555555555555,32.686666666666675,10.57,3.8711111111111105,10.046666666666667,0.0,0.0,0.0,9.0,7,fresh_regulars
6431,41.0,1.46,57.35,23.94,9.11,0.0,9.6,0.0,0.0,0.0,1.0,1,drink_buyers
6432,32.666666666666664,1.8666666666666665,30.88333333333333,15.913333333333334,15.456666666666669,18.363333333333333,15.046666666666665,3.793333333333333,0.54,0.0,3.0,1,drink_buyers
6433,3.0,8.336666666666668,6.3933333333333335,0.0,0.0,0.0,0.0,0.0,93.60666666666667,0.0,3.0,2,Loyal_customers
6434,45.125,1.8024999999999998,10.185,46.66125,13.187500000000002,5.9725,1.52875,2.54875,19.91875,0.0,8.0,4,Beauty_buyers
6435,32.0,24.74,3.65,0.0,34.09,2.69,0.0,0.0,59.56,0.0,1.0,2,Loyal_customers
6436,45.5,14.54,10.3,0.0,24.700000000000003,18.14,24.545,0.0,22.325000000000003,0.0,2.0,1,drink_buyers
6437,7.0,-2.52,0.0,0.0,18.48,28.94,0.0,52.57,0.0,0.0,1.0,0,home_products
6438,12.0,1.7950000000000002,0.79,0.0,17.125,1.385,0.0,0.0,80.70249999999999,0.0,4.0,2,Loyal_customers
6439,16.0,9.518,1.598,1.418,39.974000000000004,11.422,0.0,0.0,45.586,0.0,5.0,6,pets_lovers
6440,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,2,Loyal_customers
6441,28.428571428571427,4.174285714285714,13.20857142857143,37.39428571428572,13.742857142857142,13.352857142857141,1.2428571428571427,1.1871428571428573,12.117142857142856,7.75,7.0,4,Beauty_buyers
6442,35.0,47.92,9.91,0.0,13.3,31.77,23.83,0.0,0.0,21.19,1.0,3,discount_customers
6443,12.75,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,6,pets_lovers
6444,12.0,3.4633333333333334,0.0,0.0,9.436666666666667,11.113333333333332,1.5333333333333332,0.0,77.91666666666667,0.0,3.0,2,Loyal_customers
6445,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
6446,21.0,0.045,4.325,52.824999999999996,4.45,9.505,3.755,0.265,24.87,0.0,2.0,4,Beauty_buyers
6447,28.0,0.45,54.1,34.61,11.29,0.0,0.0,0.0,0.0,0.0,1.0,4,Beauty_buyers
6448,36.5,4.615,13.420000000000002,63.815000000000005,16.195,5.755,0.815,0.0,0.0,0.0,2.0,4,Beauty_buyers
6449,60.0,5.69,16.743333333333336,35.46666666666666,16.603333333333335,2.3733333333333335,0.75,0.0,26.206666666666667,1.8499999999999999,3.0,4,Beauty_buyers
6450,52.0,1.23,22.895,25.29,44.255,6.76,0.8,0.0,0.0,0.0,2.0,4,Beauty_buyers
6451,21.0,2.6,4.91,0.0,0.0,16.87,23.49,0.0,54.72,0.0,1.0,2,Loyal_customers
6452,54.0,0.0,29.21,14.08,24.1,15.33,5.88,0.0,11.4,0.0,1.0,1,drink_buyers
6453,42.53846153846154,2.146923076923077,21.815384615384616,56.55923076923078,17.760769230769235,3.348461538461538,0.5184615384615385,0.0,0.0,0.0,13.0,7,fresh_regulars
6454,24.0,8.585,24.642500000000002,0.95,30.387500000000003,13.2775,1.3175,0.0,29.4225,0.0,4.0,1,drink_buyers
6456,29.666666666666668,2.9966666666666666,20.740000000000002,33.53,14.108333333333333,19.251666666666665,6.634999999999999,0.0,0.0,5.7316666666666665,6.0,4,Beauty_buyers
6457,9.0,1.11,7.0,0.0,0.0,0.0,2.89,0.0,90.11,0.0,1.0,2,Loyal_customers
6458,20.666666666666668,16.76666666666667,13.44,21.146666666666665,27.416666666666668,22.613333333333333,15.376666666666667,0.0,0.0,0.0,3.0,1,drink_buyers
6459,56.8,8.532,29.044,29.607999999999997,26.246,10.416,4.692,0.0,0.0,0.0,5.0,4,Beauty_buyers
6460,16.0,45.17,13.89,7.26,6.0,57.68,15.17,0.0,0.0,0.0,1.0,3,discount_customers
6461,63.0,0.33,54.25,0.0,11.83,2.32,0.0,7.83,23.77,0.0,1.0,1,drink_buyers
6462,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,8,health_conscious
6463,3.25,0.0,0.0,0.0,0.0,0.0,2.1475,0.0,97.85249999999999,0.0,4.0,2,Loyal_customers
6464,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,2,Loyal_customers
6465,62.25,12.465000000000002,12.04,34.67,15.8475,1.5625,0.0,0.0,35.872499999999995,0.0,4.0,4,Beauty_buyers
6466,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,2,Loyal_customers
6467,18.0,3.405,7.5616666666666665,0.2866666666666667,7.271666666666666,4.701666666666667,9.688333333333333,0.0,70.49,0.0,6.0,2,Loyal_customers
6468,28.333333333333332,9.046666666666667,32.42333333333334,11.643333333333333,55.93000000000001,0.0,0.0,0.0,0.0,0.0,3.0,6,pets_lovers
6469,31.5,15.184999999999999,19.87,21.71,42.239999999999995,16.175,0.0,0.0,0.0,0.0,2.0,1,drink_buyers
6470,27.0,4.8966666666666665,23.820000000000004,35.85333333333333,36.07333333333333,4.253333333333333,0.0,0.0,0.0,0.0,3.0,4,Beauty_buyers
6471,3.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
6472,22.9,3.56,19.684,34.98199999999999,21.788,4.9159999999999995,3.614,0.16499999999999998,14.849,0.0,10.0,7,fresh_regulars
6473,9.0,0.0,6.463333333333334,0.0,5.953333333333333,2.1033333333333335,0.0,0.0,85.48,0.0,3.0,2,Loyal_customers
6474,24.0,1.7650000000000001,51.7975,0.0,44.9125,1.7174999999999998,0.9875,0.585,0.0,0.0,4.0,1,drink_buyers
6475,25.0,22.45,14.425,65.595,4.795,0.96,6.984999999999999,0.0,0.0,7.24,2.0,4,Beauty_buyers
6476,18.0,0.1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,3,discount_customers
6477,40.6,2.854,42.196000000000005,7.404000000000001,36.888,13.508000000000001,0.0,0.0,0.0,0.0,5.0,1,drink_buyers
6478,58.0,22.87,8.19,39.29,16.98,12.65,0.0,0.0,22.89,0.0,1.0,4,Beauty_buyers
6479,45.0,3.1799999999999997,7.83,41.08,24.455,20.85,3.925,0.0,0.0,1.86,2.0,4,Beauty_buyers
6480,22.0,6.1,0.0,0.0,75.68,5.57,18.76,0.0,0.0,0.0,1.0,6,pets_lovers
6481,72.0,6.06,11.92,21.66,28.26,25.1,7.18,0.0,0.0,5.88,1.0,4,Beauty_buyers
6482,22.666666666666668,2.6999999999999997,18.596666666666668,0.0,49.23,32.17333333333333,0.0,0.0,0.0,0.0,3.0,6,pets_lovers
6483,32.166666666666664,0.8016666666666666,18.226666666666667,68.90333333333332,9.773333333333332,0.8033333333333333,0.0,0.0,0.0,2.2949999999999995,6.0,4,Beauty_buyers
6484,14.0,0.0,0.0,16.77,66.49,0.0,16.74,0.0,0.0,0.0,1.0,6,pets_lovers
6485,50.5,10.684999999999999,32.69,35.86,19.205,12.24,0.0,0.0,0.0,0.0,2.0,4,Beauty_buyers
6486,23.0,1.41,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,6,pets_lovers
6487,52.4,2.498,23.217000000000002,55.122,10.620000000000001,8.187000000000001,2.3920000000000003,0.0,0.462,0.0,10.0,7,fresh_regulars
6488,21.0,9.13,0.0,20.46,23.36,44.67,8.29,0.0,3.22,0.0,1.0,3,discount_customers
6489,8.0,0.7366666666666667,72.80666666666667,0.0,16.98,10.213333333333333,0.0,0.0,0.0,0.0,3.0,1,drink_buyers
6490,40.5,3.7775,16.355,8.0575,25.08,42.14,2.085,6.2775,0.0,0.0,4.0,3,discount_customers
6491,21.75,10.235,28.29,0.0,43.81999999999999,24.135,0.0,0.0,0.0,3.7575,4.0,1,drink_buyers
6492,22.0,12.105,5.745,1.58,44.54,30.235,10.4,7.5,0.0,0.0,2.0,6,pets_lovers
6493,33.166666666666664,3.936666666666667,26.94666666666667,39.84666666666667,9.385,5.138333333333334,3.9016666666666673,0.13999999999999999,0.0,14.65,6.0,4,Beauty_buyers
6494,30.25,2.4058333333333333,14.701666666666663,66.595,7.213333333333335,5.650000000000001,2.8225,1.6533333333333333,0.0,1.3591666666666666,12.0,7,fresh_regulars
6495,29.0,2.68,30.41,34.06,22.73,7.34,5.46,0.0,0.0,0.0,1.0,4,Beauty_buyers
6496,58.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
6497,7.0,16.305,0.0,0.0,44.395,55.605000000000004,0.0,0.0,0.0,0.0,2.0,3,discount_customers
6498,45.0,6.38,42.2,10.82,24.54,9.3,13.14,0.0,0.0,0.0,1.0,1,drink_buyers
6499,10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,drink_buyers
6500,34.0,8.685,13.214999999999998,60.96249999999999,24.240000000000002,0.225,0.0,0.0,1.3575,0.0,4.0,4,Beauty_buyers
6501,23.5,0.5,17.04,14.34,44.91,2.72,9.185,0.0,11.805,0.0,2.0,6,pets_lovers
6502,23.0,1.4477777777777778,3.876666666666667,11.80777777777778,24.215555555555554,12.055555555555557,8.984444444444444,0.6333333333333333,38.42555555555556,0.0,9.0,7,fresh_regulars
6503,17.0,2.7,0.0,59.89,40.11,0.0,0.0,0.0,0.0,0.0,1.0,4,Beauty_buyers
6504,14.0,0.0,0.0,0.0,20.54,0.0,0.0,0.0,79.46,0.0,1.0,2,Loyal_customers
6505,81.0,0.48,9.13,67.32,18.95,1.72,2.88,0.0,0.0,0.0,1.0,4,Beauty_buyers
6506,24.0,7.960000000000001,10.496666666666668,27.376666666666665,34.93333333333334,10.046666666666667,17.150000000000002,0.0,0.0,0.0,3.0,4,Beauty_buyers
6507,38.0,4.06,39.01,0.0,26.72,34.27,0.0,0.0,0.0,0.0,1.0,1,drink_buyers
6508,4.0,35.01,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
6509,33.0,1.0585714285714285,21.222857142857144,25.66,18.617142857142856,9.531428571428572,0.43,0.0,24.53714285714286,0.0,7.0,4,Beauty_buyers
6510,28.75,10.030000000000001,20.405,2.2725,69.525,6.6475,1.1475,0.0,0.0,0.0,4.0,6,pets_lovers
6511,28.0,0.29,28.69,69.17,0.0,2.14,0.0,0.0,0.0,0.0,1.0,4,Beauty_buyers
6512,3.5,8.72,0.0,0.0,1.81,0.0,0.0,0.0,98.19,0.0,2.0,2,Loyal_customers
6513,39.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
6514,23.0,19.085,50.945,0.0,16.79,32.265,0.0,0.0,0.0,0.0,2.0,1,drink_buyers
6515,32.57142857142857,6.340000000000001,19.725714285714282,5.561428571428571,40.24428571428571,20.427142857142858,13.475714285714286,0.562857142857143,0.0,0.0,7.0,1,drink_buyers
6516,33.5,4.68,9.885,2.91,40.945,8.785,32.5,4.975,0.0,0.0,2.0,1,drink_buyers
6517,40.0,15.91,13.75,4.68,26.36,48.42,6.8,0.0,0.0,0.0,1.0,3,discount_customers
6518,33.5,4.025,6.3825,0.0,10.672500000000001,15.115,4.12,1.47625,61.7025,0.0,8.0,2,Loyal_customers
6519,51.0,1.11,11.51,81.44,5.43,0.0,0.0,0.0,1.63,0.0,1.0,4,Beauty_buyers
6520,58.666666666666664,8.693333333333333,14.030000000000001,40.74666666666667,15.493333333333332,24.24333333333333,2.97,0.6666666666666666,1.8466666666666667,0.0,3.0,4,Beauty_buyers
6521,15.235294117647058,2.124117647058824,8.145882352941175,45.11705882352941,17.954117647058826,21.581764705882353,7.201176470588234,0.0,0.0,0.0,17.0,7,fresh_regulars
6522,31.0,12.63,41.86,30.9,8.85,14.49,3.91,0.0,0.0,0.0,1.0,4,Beauty_buyers
6523,19.0,5.89,8.04,0.0,11.84,23.15,5.89,0.0,51.08,0.0,1.0,2,Loyal_customers
6524,23.666666666666668,7.3500000000000005,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,6,pets_lovers
6525,43.0,0.0,21.37,46.81,16.78,7.08,7.96,0.0,0.0,0.0,1.0,4,Beauty_buyers
6526,24.333333333333332,5.1499999999999995,2.39,1.9766666666666666,24.043333333333333,21.86,1.8566666666666667,0.0,0.0,47.873333333333335,3.0,9,futur_loyal_custumors
6527,67.75,4.077500000000001,45.855000000000004,27.205,15.3975,11.55,0.0,0.0,0.0,0.0,4.0,4,Beauty_buyers
6528,1.3333333333333333,6.426666666666667,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,8,health_conscious
6529,69.81818181818181,1.1072727272727272,29.24454545454545,39.268181818181816,11.615454545454545,7.722727272727272,5.450909090909091,0.0,0.1918181818181818,6.506363636363637,11.0,7,fresh_regulars
6530,31.0,5.12,47.15,0.0,0.0,42.97,9.88,0.0,0.0,0.0,1.0,3,discount_customers
6531,15.5,4.215,18.84,67.655,13.515,0.0,0.0,0.0,0.0,0.0,2.0,4,Beauty_buyers
6532,34.25,0.6775,75.0625,0.0,0.0,3.905,1.4075,19.625,0.0,0.0,8.0,1,drink_buyers
6533,52.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
6534,34.0,5.720000000000001,16.768,23.558,30.878000000000004,20.532,2.368,5.896,0.0,0.0,5.0,1,drink_buyers
6535,35.44444444444444,1.3555555555555554,14.58888888888889,34.39555555555555,21.24111111111111,9.012222222222222,0.6966666666666667,1.8744444444444446,18.185555555555556,0.0,9.0,7,fresh_regulars
6536,59.0,4.97,20.783333333333335,20.143333333333334,37.086666666666666,13.846666666666666,0.4366666666666667,0.0,0.0,7.706666666666666,3.0,1,drink_buyers
6537,54.0,5.19,18.64,60.01,11.02,10.34,0.0,0.0,0.0,0.0,1.0,4,Beauty_buyers
6538,38.77777777777778,2.253333333333333,26.421111111111113,32.815555555555555,17.176666666666666,14.625555555555556,7.191111111111113,1.767777777777778,0.0,0.0,9.0,7,fresh_regulars
6539,37.75,13.095,26.155,14.674999999999999,17.1875,10.917499999999999,2.2475,3.41,25.409999999999997,0.0,4.0,1,drink_buyers
6540,32.5,4.505,15.005,0.0,72.58500000000001,0.0,0.0,1.705,0.305,10.399999999999999,2.0,6,pets_lovers
6541,83.0,18.95,48.53,1.98,16.77,27.39,3.12,2.22,0.0,0.0,1.0,1,drink_buyers
6542,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,8,health_conscious
6543,23.5,1.1525,49.5475,0.0,13.6775,20.134999999999998,10.559999999999999,3.785,0.0,2.295,4.0,1,drink_buyers
6544,23.25,2.575,22.115000000000002,59.4225,11.032499999999999,5.17,2.26,0.0,0.0,0.0,4.0,4,Beauty_buyers
6545,4.5,7.515,58.3925,0.0,0.9275,5.3025,0.0,0.0,35.3775,0.0,4.0,1,drink_buyers
6546,55.333333333333336,6.506666666666667,14.87,30.496666666666666,32.333333333333336,11.883333333333335,8.686666666666667,0.0,0.0,1.7299999999999998,3.0,4,Beauty_buyers
6547,23.0,2.7266666666666666,21.02,48.26666666666667,9.063333333333333,7.59,6.016666666666667,8.046666666666667,0.0,0.0,3.0,4,Beauty_buyers
6548,63.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
6549,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3.0,2,Loyal_customers
6550,49.0,5.53,85.09,0.0,1.93,5.84,7.14,0.0,0.0,0.0,1.0,1,drink_buyers
6551,34.6,9.934,3.5200000000000005,51.298,38.286,5.66,1.242,0.0,0.0,0.0,5.0,4,Beauty_buyers
6552,31.5,9.267499999999998,5.06,2.27,54.2775,38.3925,0.0,0.0,0.0,0.0,4.0,6,pets_lovers
6553,12.0,1.47,8.635,0.0,11.575,0.0,0.0,8.35,71.44,0.0,2.0,2,Loyal_customers
6554,41.0,5.54,22.1,23.8,21.78,32.32,0.0,0.0,0.0,0.0,1.0,1,drink_buyers
6555,23.666666666666668,1.971666666666667,34.27333333333333,36.82833333333333,15.341666666666663,4.446666666666666,3.5866666666666664,5.5249999999999995,0.0,0.0,6.0,4,Beauty_buyers
6556,18.0,11.636000000000001,14.588,0.0,43.872,36.20399999999999,5.3340000000000005,0.0,0.0,0.0,5.0,6,pets_lovers
6557,67.71428571428571,2.2185714285714284,21.555714285714284,51.76571428571429,15.512857142857143,9.790000000000001,1.3757142857142857,0.0,0.0,0.0,7.0,4,Beauty_buyers
6558,27.0,5.58,43.33,0.0,0.0,33.27,23.4,0.0,0.0,0.0,1.0,1,drink_buyers
6559,10.0,24.52,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,2,Loyal_customers
6560,30.903846153846153,5.095384615384614,34.23365384615384,25.84288461538462,29.114615384615394,10.532307692307693,0.050769230769230775,0.0,0.0,0.0,52.0,7,fresh_regulars
